id,label,text,user
52936,1,found no check engine lamp on connected tester performed val and scanned for faults found faults stored in dme for pee scr catalytic converter and pf nox sensor  bank  faults are stored as passive per guided fault finding scr cat fault can be caused by faulty nox sensor per technical information   nox sensors are required to be replaced in pairs if one is found faulty so new nox sensors  removed upper engine compartment covers and lower heat shield removed and replaced both nox sensors with new so parts reinstalled covers and $T$ shield erased all faults test drove vehicle found no faults returned recommend extended road test to verify repairs vehicle has had extended road test performed reconnected tester found no faults have returned|heat|,1
52935,1,found no check engine lamp on connected tester performed val and scanned for faults found faults stored in dme for pee scr catalytic converter and pf nox sensor  bank  faults are stored as passive per guided fault finding scr cat fault can be caused by faulty nox sensor per technical information   nox sensors are required to be replaced in pairs if one is found faulty so new nox sensors  removed upper engine compartment covers and lower $T$ shield removed and replaced both nox sensors with new so parts reinstalled covers and heat shield erased all faults test drove vehicle found no faults returned recommend extended road test to verify repairs vehicle has had extended road test performed reconnected tester found no faults have returned|heat|,1
52934,NA,right hand side bpillar front and rear door and rear door cpillar gloss black window outer trim damaged from $T$ exposure recommend replacing window trim labor time combined for all three trim pieces|heat|,1
52933,1,created val checked for faults checked pasm operation accumulator pressure is low advice additional time to fill up tank for air suspension then proceed further diag for any mechanical failure or leaks in pasm system filled air suspension with right amount of nitrogen air removed front strut covers and rear bottom covers to inspect and test lines for leaks performed height level test and and checked pasm operation air compressor now works but slow recommend air suspension compressor relay and front air bellows to be replaced due to car driven with front being dropped which could cause cracksleaks plus alignment and accfront camera calibration if suspension replaced then diag further if necessary replaced air suspension $T$ and relay then observe   days as per customer request and did not drop advice customer to observe further operation okay at this time|compressor|,1
52932,0,created val checked for faults checked pasm operation accumulator pressure is low advice additional time to fill up tank for air suspension then proceed further diag for any mechanical failure or leaks in pasm system filled air suspension with right amount of nitrogen air removed front strut covers and rear bottom covers to inspect and test lines for leaks performed height level test and and checked pasm operation air compressor now works but slow recommend air suspension $T$ relay and front air bellows to be replaced due to car driven with front being dropped which could cause cracksleaks plus alignment and accfront camera calibration if suspension replaced then diag further if necessary replaced air suspension compressor and relay then observe   days as per customer request and did not drop advice customer to observe further operation okay at this time|compressor|,1
52931,1,created val checked for faults checked pasm operation accumulator pressure is low advice additional time to fill up tank for air suspension then proceed further diag for any mechanical failure or leaks in pasm system filled air suspension with right amount of nitrogen air removed front strut covers and rear bottom covers to inspect and test lines for leaks performed height level test and and checked pasm operation air $T$ now works but slow recommend air suspension compressor relay and front air bellows to be replaced due to car driven with front being dropped which could cause cracksleaks plus alignment and accfront camera calibration if suspension replaced then diag further if necessary replaced air suspension compressor and relay then observe   days as per customer request and did not drop advice customer to observe further operation okay at this time|compressor|,1
52930,-1,declined replace air $T$|compressor|,1
52929,0,air cond  heating found ac low on $T$ due to leaking high pressure switch|freon|,1
52928,0,air cond  $T$ found ac low on freon due to leaking high pressure switch|heating|,1
52927,1,replaced ac $T$ per estimate|blower motor|,1
52926,0,recommend driver front door lock $T$ timing belt package with water pump front struts with strut caps coolant flush power steering flush brake flush both front ball joints excessive play both innerouter tie rods have excessive play four tires alignment required after any suspension work|blower motor|,1
52925,0,shuttle created  am taken by tony busuego appt made   both flex pipes   $T$   valve covers leaking   tires recommended for replacement|blower motor|,1
52924,1,removed cabin filter to inspect the $T$ inside the blower there was nutsacorns inside removed the nutsacorns verified the noise was gone|blower motor|,1
52923,NA,$T$ output is set to f verified with a temp gauge that output at the left vent is f and the rest ar at f scanned system static fault stored for the quality air sensor checked pollen filter found gasket coming out on the side causing an air leak reinstalled gasket reset basic settings on all hvac flap motors output of air temp will vary based on the duct length and blend door sealing temp output will also vary based on the interior cabin temp regardless if auto option is turned off customer declined replacement of the air quality sensor tu|heat|,1
52922,-1,customer request performed porsche multi point inspection front tires at  rear tires at  front brake pads at mm rear brake pads at mm supplied estimate for front brake replacement rear tire replacement both ignition coil $T$ shields corroded and ignition switch faulty customer declined repairs at this time|heat|,1
52921,0,recommend tech recommends replace battery positive battery cable radiator hoses are leaking trans cooler lines are leaking front inner axle boots are leaking tie rods leaking $T$ shield for front cat is loose power steering amp brake fluid flush tbeltwater pump|heat|,1
52920,1,coolant level low water pump leaking inspected hvac operation and found heat and ac to be functioning as designed as compared to known good single zone hvac inspected coolant level and found to be very low possible intermittent air pocket in heater core filled coolant pressure tested cooling circuit and produced active coolant leak under vehicle raised vehicle removed underbody panel and found coolant collecting on underbody panel and coming down from water pump removed front wheels drained coolant from engine and both front radiators put convertible top into service position removed rear wall and cover removed serpentine belt removed catalytic converter removed and replaced water pump assy cleaned dried coolant residue from engine front and underside of vehicle reassembled vehicle filled and beld cooling system performed bleed procedure in tester and topped up coolant after cool down pressure tested cooling system and found no leaks at this time produced and sent val road test ok inspected hvac function post repair and verified $T$ operation ok at this time|heat|,1
52919,1,coolant level low water pump leaking inspected hvac operation and found $T$ and ac to be functioning as designed as compared to known good single zone hvac inspected coolant level and found to be very low possible intermittent air pocket in heater core filled coolant pressure tested cooling circuit and produced active coolant leak under vehicle raised vehicle removed underbody panel and found coolant collecting on underbody panel and coming down from water pump removed front wheels drained coolant from engine and both front radiators put convertible top into service position removed rear wall and cover removed serpentine belt removed catalytic converter removed and replaced water pump assy cleaned dried coolant residue from engine front and underside of vehicle reassembled vehicle filled and beld cooling system performed bleed procedure in tester and topped up coolant after cool down pressure tested cooling system and found no leaks at this time produced and sent val road test ok inspected hvac function post repair and verified heat operation ok at this time|heat|,1
52918,-1,quote water pump  housing note decline repair vehicle can over heat because leak from water pump at the time of test engine have coolant but the leak is heavy and over $T$ the engine customer has being aware|heating|,1
52917,-1,quote water pump  housing note decline repair vehicle can over $T$ because leak from water pump at the time of test engine have coolant but the leak is heavy and over heating the engine customer has being aware|heat|,1
52916,0,recommend removing and drying carpets further water testing to determine source of water intrusion including driving in the wet to check rocker panels for water retention water evidence at ds a pillar and floorboards annual service only cleans rear drains body drains and $T$ drains will need teardown and diagnostic time to verify leak|air conditioning|,1
52915,1,air springs leaking connected charger to vehicle ran val instrument cluster showing message for fault in pasm verified level sensors to be operating as designed checked vehicle air suspension for leaks in system plumbing leak found at top of front air struts raised vehicle noticing air suspension compressor constantly running compressor relay found stuck compressor and relay consequential damage to leak in air suspension drained air suspension ri front wheels ri front brake calipers and rotors ri front knuckles ri front air strut and replaced front air springs rr air suspension compressor rr $T$ relay filled air suspension and checked for operation as designed cleared faults test drove vehicle concern no longer present|compressor|,1
52914,1,air springs leaking connected charger to vehicle ran val instrument cluster showing message for fault in pasm verified level sensors to be operating as designed checked vehicle air suspension for leaks in system plumbing leak found at top of front air struts raised vehicle noticing air suspension compressor constantly running compressor relay found stuck compressor and relay consequential damage to leak in air suspension drained air suspension ri front wheels ri front brake calipers and rotors ri front knuckles ri front air strut and replaced front air springs rr air suspension $T$ rr compressor relay filled air suspension and checked for operation as designed cleared faults test drove vehicle concern no longer present|compressor|,1
52913,NA,air springs leaking connected charger to vehicle ran val instrument cluster showing message for fault in pasm verified level sensors to be operating as designed checked vehicle air suspension for leaks in system plumbing leak found at top of front air struts raised vehicle noticing air suspension compressor constantly running compressor relay found stuck $T$ and relay consequential damage to leak in air suspension drained air suspension ri front wheels ri front brake calipers and rotors ri front knuckles ri front air strut and replaced front air springs rr air suspension compressor rr compressor relay filled air suspension and checked for operation as designed cleared faults test drove vehicle concern no longer present|compressor|,1
52912,NA,air springs leaking connected charger to vehicle ran val instrument cluster showing message for fault in pasm verified level sensors to be operating as designed checked vehicle air suspension for leaks in system plumbing leak found at top of front air struts raised vehicle noticing air suspension compressor constantly running $T$ relay found stuck compressor and relay consequential damage to leak in air suspension drained air suspension ri front wheels ri front brake calipers and rotors ri front knuckles ri front air strut and replaced front air springs rr air suspension compressor rr compressor relay filled air suspension and checked for operation as designed cleared faults test drove vehicle concern no longer present|compressor|,1
52911,NA,air springs leaking connected charger to vehicle ran val instrument cluster showing message for fault in pasm verified level sensors to be operating as designed checked vehicle air suspension for leaks in system plumbing leak found at top of front air struts raised vehicle noticing air suspension $T$ constantly running compressor relay found stuck compressor and relay consequential damage to leak in air suspension drained air suspension ri front wheels ri front brake calipers and rotors ri front knuckles ri front air strut and replaced front air springs rr air suspension compressor rr compressor relay filled air suspension and checked for operation as designed cleared faults test drove vehicle concern no longer present|compressor|,1
52910,NA,found fault code pfuel high pressure too low during start most likely cause of this issue is faulty high pressure fuel pumpquantity control valve suggest replacement of this assembly to correct this issue and also issue listed on line c as this will repair both concerns drained coolant found that vehicle has porsche pink coolant and also green coolant in system recommend flushing entire cooling system to avoid coolants mixing and gelling causing coolant passage clogging and over heating of engine ri rear muffler all studs snapped upon removal of nuts due to excessive rust due to b exhaust manifold being very close to fuel pump it must be removed to extract broken studs removed b exhaust manifoldcatalytic converter to $T$ and remove broken studs heated and removed broken studs on b on vehicle rr high pressure fuel pump reassembled vehicle customer declined flushing coolant would not recommend driving vehicle often until coolant is flushed and replaced with proper porsche spec coolant filled and bled cooling system fuel system now operating as designed|heat|,1
52909,NA,found fault code pfuel high pressure too low during start most likely cause of this issue is faulty high pressure fuel pumpquantity control valve suggest replacement of this assembly to correct this issue and also issue listed on line c as this will repair both concerns drained coolant found that vehicle has porsche pink coolant and also green coolant in system recommend flushing entire cooling system to avoid coolants mixing and gelling causing coolant passage clogging and over $T$ of engine ri rear muffler all studs snapped upon removal of nuts due to excessive rust due to b exhaust manifold being very close to fuel pump it must be removed to extract broken studs removed b exhaust manifoldcatalytic converter to heat and remove broken studs heated and removed broken studs on b on vehicle rr high pressure fuel pump reassembled vehicle customer declined flushing coolant would not recommend driving vehicle often until coolant is flushed and replaced with proper porsche spec coolant filled and bled cooling system fuel system now operating as designed|heating|,1
52908,1,check engine light prompted on instrument cluster client states check engine light is prompted on the instrument cluster fault memory present for evap leak inspected carbon canister and all lines found rodent damage one line had a hole removed wheel and wheel liner found all foam pieces behind the wheel liner were damaged removed air compressor and tray it sits in removed battery removed prefilter and housing for the filter removed all damaged foam pieces removed damage line from carbon canister and replaced with new line installed all new foam pieces reinstalled wheel liner and wheel installed battery installed prefilter housing and filter installed $T$ and tray it sits in cleared all fault memory performed tank leak test passed successfully test drove vehicle check engine light is no longer present|compressor|,1
52907,1,check engine light prompted on instrument cluster client states check engine light is prompted on the instrument cluster fault memory present for evap leak inspected carbon canister and all lines found rodent damage one line had a hole removed wheel and wheel liner found all foam pieces behind the wheel liner were damaged removed air $T$ and tray it sits in removed battery removed prefilter and housing for the filter removed all damaged foam pieces removed damage line from carbon canister and replaced with new line installed all new foam pieces reinstalled wheel liner and wheel installed battery installed prefilter housing and filter installed compressor and tray it sits in cleared all fault memory performed tank leak test passed successfully test drove vehicle check engine light is no longer present|compressor|,1
52906,NA,customer states stop start does not work  message on the dash says $T$ on may be working now please test drive first|heat|,1
52905,1,customer stated there was an oil leak under vehicle performed visual inspection  found oil residue under engine which seemed to be coming from top removed air box and pressure pipe performed visual inspection  unable to verify cause of leak recovered refrigerant drained coolant removed alternator ac $T$ and alternator bracket found oil leak to be coming from the case through bolt and oring recommend removal of engine engine disassemble removal of camshafts and cylinder head on bank  to performed proper repair|compressor|,1
52904,1,attached battery charger and scanned for codes created pre work val level system malfunction tested the level system compressor would not run tested the fuse for the $T$ relay open circuit in fuse replaced the fuse and tested the system test drove vehicle system is operating same as like vehicle erase the code created post work val|compressor|,1
52903,1,attached battery charger and scanned for codes created pre work val level system malfunction tested the level system $T$ would not run tested the fuse for the compressor relay open circuit in fuse replaced the fuse and tested the system test drove vehicle system is operating same as like vehicle erase the code created post work val|compressor|,1
52902,0,recommend recommend rear brake pads ac $T$ qoute est|compressor|,1
52901,NA,extwarrwp tech lbr  tech has found clutch fluid to be leaking out of the top breather port of the transmission this is the clutch breather port for excess fluid now what happens is when $T$ gets to excessive the clutch fluid expands and leaks out of the transmission this then pours over the trans and starts leaking oil onto other components tech at this time has installed a clutch reservoir retrofit kit to the vehicle this kit seals off the port and instead attached lines to other ports and this then acts as a catch can and return system when the fluid gets to hot is now over fills into the catch can and returns after temps have cooled down tech has also performed a new revised fill procedure for the clutch system as well at this time catch can has been installed and fluid has been renewed and topped off to correct amount vehicle has been driven  miles plus to confirm fix and ensure no leaks are present at this time a coolant flush has been done too and coolant system has been pressure tested and no leaks of any sort are present at this time vehicle is okay to ship to the client at this time|heat|,1
52900,1,coolant leak at transmission coolant changeover valve during inspection found coolant leaking onto underbody panel from passenger side of transmission pressure tested cooling system and found active coolant leak coming off side of transmission inspected top side of transmission and found coolant running down topside from changeover valve to transmission fluid heat exchanger checked information media pcss for labor operations or workshop instructions to replace coolant changeover valvehose assy and found no information available drained coolant removed front cardan shaft and attempted to access topside of transmission to replace hoses and changeover valve unable to remove clamps due to position removed rear cardan shaft and transmission cross brace and lowered trans down slightly found clamps still not accessible unbolted transmission heat exchanger removed starter and torque converter bolts braced rear of engine and lowered transmission down and out of vehicle cleaned dried coolant residue from topside of transmission removed and replaced transmission $T$ exchanger coolant changeover valve cleaned coolant from affected areas in vehicle reassembled vehicle filled and bled cooling system pressure tested cooling system and found no leaks at this time performed road test and inspected transmission fluid level after cool down ok at this time|heat|,1
52899,NA,coolant leak at transmission coolant changeover valve during inspection found coolant leaking onto underbody panel from passenger side of transmission pressure tested cooling system and found active coolant leak coming off side of transmission inspected top side of transmission and found coolant running down topside from changeover valve to transmission fluid heat exchanger checked information media pcss for labor operations or workshop instructions to replace coolant changeover valvehose assy and found no information available drained coolant removed front cardan shaft and attempted to access topside of transmission to replace hoses and changeover valve unable to remove clamps due to position removed rear cardan shaft and transmission cross brace and lowered trans down slightly found clamps still not accessible unbolted transmission $T$ exchanger removed starter and torque converter bolts braced rear of engine and lowered transmission down and out of vehicle cleaned dried coolant residue from topside of transmission removed and replaced transmission heat exchanger coolant changeover valve cleaned coolant from affected areas in vehicle reassembled vehicle filled and bled cooling system pressure tested cooling system and found no leaks at this time performed road test and inspected transmission fluid level after cool down ok at this time|heat|,1
52898,NA,coolant leak at transmission coolant changeover valve during inspection found coolant leaking onto underbody panel from passenger side of transmission pressure tested cooling system and found active coolant leak coming off side of transmission inspected top side of transmission and found coolant running down topside from changeover valve to transmission fluid $T$ exchanger checked information media pcss for labor operations or workshop instructions to replace coolant changeover valvehose assy and found no information available drained coolant removed front cardan shaft and attempted to access topside of transmission to replace hoses and changeover valve unable to remove clamps due to position removed rear cardan shaft and transmission cross brace and lowered trans down slightly found clamps still not accessible unbolted transmission heat exchanger removed starter and torque converter bolts braced rear of engine and lowered transmission down and out of vehicle cleaned dried coolant residue from topside of transmission removed and replaced transmission heat exchanger coolant changeover valve cleaned coolant from affected areas in vehicle reassembled vehicle filled and bled cooling system pressure tested cooling system and found no leaks at this time performed road test and inspected transmission fluid level after cool down ok at this time|heat|,1
52897,NA,customer states that the check engine light is on checked and verified customers concern the check engine light is on using piwis tester created a val and checked for fault codes found fault code p active crankshaft sensor upon inspection of the crank sensor found the wire for the crank sensor has been chewed through recommend to repair the damaged crank sensor wiring then recheck operation also recommend to remove the top engine cover to see if any other components have been damaged by rodents customer states to repair the damaged wiring then inspect vehicle for further damages disconnected the crank sensor removed the damaged wire and terminal from the connector using a donor wiring harness matched the wire and terminal to the damaged wire removed a section of that wire with terminal from the donor harness following porsches procedure connected the wiring to the vehicle harness using $T$ shrink sealed the connection wrapped the connection with tape to further protect it connected the crank sensor wire using piwis tester checked fault codes found the crank sensor fault is no passive cleared fault codes started vehicle found no fault codes present placed the cab top into service position ri the top engine cover carpet and engine cover inspected the engine compartment found signs of rodent but no actual visible damage is present and there is no rodents nest present installed the engine cover and cover carpet removed the cab top from service position ri the front cowl trim found signs of rodent some of the foam on the passenger side by the cabin filter box has been chewed on slightly found no other signs of damaged no further repairs recommended at this time road tested vehicle verified repairs|heat|,1
52896,NA,performed safety inspection found vehicle has aftermarket headers that will need to be replaced to pass smog all four tires at mm recommend replace found all four rotors $T$ checked and cracked recommend replace rotors with new pads and sensors k service and brake flush due found right rear ball joint boot torn rec repl control arm and align vehicle need to calibrate tpms system after test drive has fault for parking brake stored need time to diag|heat|,1
52895,1,customer stated ac did not blow air on any settings performed vehicle analysis log checked fault memory    communication with front fan control lin bus ac  stored performed addressing process on servo motors  completed successfully performed functional test  ac did not blow air performed inspection on servo motor by passenger foot well  no signs of corrosion found inspected connector at blower motors  no signs of corrosion found performed voltage check at blower motor connector  v present inspected continuity check between pins  ol removed and replaced $T$ performed limit stop teaching process and addressed servo motors  completed successfully|blower motor|,1
52894,1,customer stated ac did not blow air on any settings performed vehicle analysis log checked fault memory    communication with front fan control lin bus ac  stored performed addressing process on servo motors  completed successfully performed functional test  ac did not blow air performed inspection on servo motor by passenger foot well  no signs of corrosion found inspected connector at blower motors  no signs of corrosion found performed voltage check at $T$ connector  v present inspected continuity check between pins  ol removed and replaced blower motor performed limit stop teaching process and addressed servo motors  completed successfully|blower motor|,1
52893,0,customer reports that ac stopped blowing air during road trip checked ac operation and have been unable to duplicate client concern at this time recommend replacement of $T$ as most likely cause client declined repairs at this time|blower motor|,1
52892,0,leaking rear air springs overheated compressor verified concern hoisted vehicle inspection found retracted rr air spring marginal lr air spring inspected rear air ride system air lines for leaks none found compressor does run times out due to overheated condition recommend replacing both rear air springs $T$ recheck customer declined repair at this time|compressor|,1
52891,0,leaking rear air springs overheated compressor verified concern hoisted vehicle inspection found retracted rr air spring marginal lr air spring inspected rear air ride system air lines for leaks none found $T$ does run times out due to overheated condition recommend replacing both rear air springs compressor recheck customer declined repair at this time|compressor|,1
52890,1,leaking rear air springs overheated $T$ verified concern hoisted vehicle inspection found retracted rr air spring marginal lr air spring inspected rear air ride system air lines for leaks none found compressor does run times out due to overheated condition recommend replacing both rear air springs compressor recheck customer declined repair at this time|compressor|,1
52889,1,verified concern recovered lbs off freon recharged system with lbs of $T$ and oz of dye notify customer to bring back vehicle when it starts to blow warm to reinspect for leaks|freon|,1
52888,1,verified concern recovered lbs off $T$ recharged system with lbs of freon and oz of dye notify customer to bring back vehicle when it starts to blow warm to reinspect for leaks|freon|,1
52887,0,recommend replace air suspension compressor due to leaking air suspension parts  $T$ relay a fuse|compressor|,1
52886,0,recommend replace air suspension $T$ due to leaking air suspension parts  compressor relay a fuse|compressor|,1
52885,0,recommend tech recommends ac $T$ clutch and coil drl and foglights inop tpms light is on power steering flush|compressor|,1
52884,NA,ran vehicle checked faults fault p oil pump control below lower limit value is stored could not get the warning to come on found an oil leak appears to be from upper oil pan also checked oil level and oil level was qts low possible that with low oil level and engine over $T$ the oil was thinning and causing low oil pressure according to our history vehicle is k over due for oil change recommend performing oil change|heating|,1
52883,1,ri tail lights rear bumper cover and bumper support ri side $T$ shields removed oem center muffler installed customer supplied center exhaust bypass test fit bumper cover and installed exhaust tips started vehicle and confirmed no exhaust leaks placed oem muffler in box and placed in vehicle for customer complete|heat|,1
52882,NA,during maintenance inspection technician found engine oil leaking from engine timing covers onto alternator drained engine coolant and $T$ refrigerant from vehicle removed engine and transmission assembly unflanged transmission from engine set engine to tdc and locked cams removed timing cover cleaned engine components of oil residue cleaned all mating surfaces reinstalled timing cover with new gaskets sealant and bolts torqued all bolts to spec reinstalled all components and torqued all bolts to spec filled engine oil vacuum bled and filled cooling system and found no leaks while under vacuum installed new rubber fuel line assembly in engine compartment started vehicle and let warm up to operating temperature topped off oil confirmed cooling system bled properly performed throttle body and radiator grille adaptations recharged ac refrigerant test drove vehicle lifted vehicle once more and confirmed no further leaks performed  wheel alignment vehicle is operating as designed|air conditioning|,1
52881,1,on board diagnostic   on board diagnostic   $T$ element f red agent removedrein|heat|,1
52880,1,replace faulty $T$ resistor|blower motor|,1
52879,0,complete niello porsche multipoint inspection front tires mm mm rear tires mm mm front brakes mm rear brakes mm to wear sensors found the following concerns during inspection found rear hatch will not stay open recommend replace leaking rear hatch gas struts found rear wiper cover is missing recommend replace missing rear wiper cover found warning is displayed for fog lights rear fog light is not working recommend check bulb condition first found warning for service now is displayed recommend completing k service airbag maintenance and brake system flush found interior blower motor is noisy then stops working recommend replace defective interior $T$ found lower control arm bushings have leaked out hydraulic fluid and are collapsed tire wear recommend replace both front lower control arms and align vehicle found parking brake warning remains on after brake is released recommend replace defective paring brake return strut|blower motor|,1
52878,0,complete niello porsche multipoint inspection front tires mm mm rear tires mm mm front brakes mm rear brakes mm to wear sensors found the following concerns during inspection found rear hatch will not stay open recommend replace leaking rear hatch gas struts found rear wiper cover is missing recommend replace missing rear wiper cover found warning is displayed for fog lights rear fog light is not working recommend check bulb condition first found warning for service now is displayed recommend completing k service airbag maintenance and brake system flush found interior $T$ is noisy then stops working recommend replace defective interior blower motor found lower control arm bushings have leaked out hydraulic fluid and are collapsed tire wear recommend replace both front lower control arms and align vehicle found parking brake warning remains on after brake is released recommend replace defective paring brake return strut|blower motor|,1
52877,NA,front air springs leaking  customer states the chassis failure light is on vehicle ride height low on inspection val created  vent valve stuck on time exceeded  control position not adjustable vehicle too low  change over valve on spring struts on time exceeded and  battery voltage low stored in pasm module ac compressor and lines inspected no damage found ac $T$ tested runs with no unusual noise air suspension system vented and filled vehicle test driven after test drive both front springs found leaking recommend replacing front air spring and strut assemblies repairs declined|compressor|,1
52876,NA,front air springs leaking  customer states the chassis failure light is on vehicle ride height low on inspection val created  vent valve stuck on time exceeded  control position not adjustable vehicle too low  change over valve on spring struts on time exceeded and  battery voltage low stored in pasm module ac $T$ and lines inspected no damage found ac compressor tested runs with no unusual noise air suspension system vented and filled vehicle test driven after test drive both front springs found leaking recommend replacing front air spring and strut assemblies repairs declined|compressor|,1
52875,1,performed k service for b macan model vehicle drained and filled engine oil replaced oil filter and oring measured and corrected oil level measured tire tread depth checked or corrected tire pressures to manufacturers recommended settings when applicable measured brake lining thicknesses inspected engine compartment for signs of leaks damage and failures inspected beneath vehicle for signs of leaks damage failures inspected $T$ drain outlet when applicable inspected cowl drains and cleared debris when applicable checked sliding roof drains ability to evacuate water from water guides when applicable cleaned exterior camera lenses when applicable visually inspected v battery and checked if the battery is secured when applicable performed road test and checked steering wheel center vehicle tracking vehicle vibrations and for unusual noises all concerns noted on inspection form|evaporator|,1
52874,1,test drove vehicle after road conditions became dry first test drive heard noise described when driving at mph in th gear second test drive verified noise with mr welling third test drive raised vehicle removed under body shield and drove on rack at  mph in th gear created sound clip when vehicle was driven on rack found noise is coming from center support bearing on rear cardan shaft created sound clip ordered new cardan shaft for replacement removed exhaust system removed $T$ shields and body braces removed and replaced rear cardan shaft reassembled in reverse order test drove vehicle and verified correct operation noise is no longer heard|heat|,1
52873,-1,declinedrear $T$ assembly noisey  lr inner  outer tie rod ends have play   tires now on rear  remainnig repl|blower motor|,1
52872,NA,verified customer concern found active code bbeb rear right seat heater sensor circuit resistance above threshold disconnect hsm c and c started vehicle and there is no voltage between ground and p right rear heated seat temp sense circuit at hsm c connector unplugged right rear seat cushion heater harness connector and found  ohms between the harness side of rr $T$ seat cushion heater connector and hsm p resistance is below  ohms between p heated seat sensor return circuit at hsm c and right rear seat cushion heater harness connector harness side suspect faulty right rear heated seat temperature sensor recommend replacing right rear seat cushion heater element in accordance with the service information then reevaluate concernreplaced right rear seat heater element cleared codes rechecked right seat heater element functionality and is working as designed|heat|,1
52871,1,performed major service for a cayenne model vehicle drained and filled engine oil replaced oil filter and oring measured and corrected oil level measured tire tread depth checked or corrected tire pressures to manufacturers recommended settings when applicable measured brake lining thicknesses inspected engine compartment for signs of leaks damage and failures inspected beneath vehicle for signs of leaks damage failures inspected $T$ drain outlet when applicable inspected cowl drains and cleared debris when applicable checked sliding roof drains ability to evacuate water from water guides when applicable cleaned exterior camera lenses when applicable visually inspected v battery and checked if the battery is secured when applicable replaced front and rear wiper blades replaced spark plugs added fuel treatment to fuel tank replaced pollen filter replaced engine air filters performed road test and checked steering wheel center vehicle tracking vehicle vibrations and for unusual noises all concerns noted on inspection form|evaporator|,1
52870,1,the passenger side rocker panel is full of water due to a leak checked cowl and $T$ drains and verified they were pulled on repair order  also note that on  the customer declined removal of the wet carpet for drying and leak diagnosis raised vehicle on alignment rack and removed both rocker panels and front lift pads to access the rocker panel drains not included in normal services removed and modified both drains to allow water to flow installed lift pads and rocker panels let the water drain out recommend removing the carpet for drying and leak checking the vehicle to determine and repair where the water entered the vehicle|evaporator|,1
52869,0,$T$ works on and off the regulator is bad and will need a new blower unit with internal regulator|blower motor|,1
52868,0,recommend replacing $T$ customer to return to have repairs performed customer declines repairs at this time|blower motor|,1
52867,-1,declined $T$  resistor  replace|blower motor|,1
52866,0,performed visual multi point inspection found rf tie rod end worn loose lf tie rod end dust boot broken recommend to replace both tie rod ends  wheel alignment pass valve cover leaking oil  exhaust $T$ shield clamp broken cost to replace both sides tirod ends part and labor cost  and will need alignment cost taxalso passenger side engine val cover gasket leaking oilparts and labor cost tax|heat|,1
52865,0,multipoint please see inspection form notes recommend performing throttle body service and ac service after tire replacement recommend performing alignment recommend replacing ac $T$ during fault scan found fault for rear lid arm open circuit recommend replacing both rear actuating arms|blower motor|,1
52864,1,verified customer concern replaced $T$ sound of worn bearings no longer present tested|blower motor|,1
52863,NA,perform complimentary multi point visual inspection check and set tire pressures rec engine air filter  rec brake inspection due to low brake pads performed brake inspection front rotors are at  and  front min spec is  but front rotors are $T$ spotted and cannot be resurfaced front pads at mm and mm rear rotors at  and  rear min spec is  so rear rotors cannot be resurfaced rear pads at mm and mm rec new pads and rotors for front and rear|heat|,1
52862,NA,found faults stored for insufficient system fill quantity and compressor temperature too high erased fault memory and system functioned if operated minimally suggest leaking front suspension has worn $T$ such that it overheats if operated too frequently and is unable to keep up with demand|compressor|,1
52861,NA,found faults stored for insufficient system fill quantity and $T$ temperature too high erased fault memory and system functioned if operated minimally suggest leaking front suspension has worn compressor such that it overheats if operated too frequently and is unable to keep up with demand|compressor|,1
52860,1,recover r replaced ac $T$ vacuum system and recharge|compressor|,1
52859,1,remove and replace ac $T$|compressor|,1
52858,1,verified customers concern regarding water dripping in passenger foot well upon inspection found water drain for the evaporator stuck closed causing water to overflow into the cabin replaced faulty $T$ drain activated ac system to verify drain is working correctly found ok vehicle performing correctly at this time|evaporator|,1
52857,NA,verified customers concern regarding water dripping in passenger foot well upon inspection found water drain for the $T$ stuck closed causing water to overflow into the cabin replaced faulty evaporator drain activated ac system to verify drain is working correctly found ok vehicle performing correctly at this time|evaporator|,1
52856,1,ac line leaking at oring connection  found ac is not blowing cold in vehicle evacuated system and performed leak test vacuum is lost while testing ri front bumper and coolers to inspect for damage causing leak no leaks found from condenser found ac line leaking in engine compartmentfound ac system leaking inside engine compartment at oring connection under coolant reservoir ri line and replaced oring evacuated vacuum and filled system to check for leaks no other leaks found completed $T$ run in functions as intended created val before and after repairs as well as clearing faults and performing programming and run in|compressor|,1
52855,0,recommend tech recommends lr interior door switch either  or  inner axle boots leaking grease  each  timing belt package  w oil pump seals  oil pump seals wo tbelt  front compliance bushings torn  bottom $T$ shields rusted out  transmission service  front and rear differential services  brake flush|heat|,1
52854,0,recommend tech recommends drive belt tensioner worn and noisy  w tbelt  timing belt package w timing belt tensioner leaking  oil pump leaking  w tbelt  spark plugs and valve adjustment if not done  transmission mount is broken  radiator hoses worn and soft  all  sets of cat $T$ shields rotted and loose clamp all|heat|,1
52853,NA,snapping when turning inspected front end ball joints and suspension no problem found performed fea verified concern blend door actuator failed also heater core needs flushed poor $T$ on passenger side not covered under warranty customer declined repair customer states brake squeal front  rear  verified cocnern high side of horn inop customer declined repair see line  check fluid levelsbeltshosestires  air filter antifreeze good to|heat|,1
