id,label,text,user
48011,1,service due performed major porsche scheduled maintenance includes inspection checklist fault code readout $T$ change topping off all fluids and checking tire pressures battery test and printout clean and modify water drains clean debris from radiator ducts brake fluid flush replacing pollen ac cabin air filter engine air filters spark plugs wiper blades front and rear fuel injectionsystem treatment inspection of brakes and multiple components on inspection list reset maintenance indicator if required and update maintenance manual performed test drive check systems lights and operational readiness of vehicle customer declined brakes front and rear set up estimate sheet for fixing passenger side side marker light previous ro on bumper fender liners and belly pan see estimate sheet for all details technician did not drive vehicle due to low brakes all around front brakes mm  plus taxes rear brakes mm  plus taxes hood struts needed  tu right front marker light wiring needs to be repairsappears to be bodyshop related tu declined additional repairs|oil and filter|,1
48012,1,customer states to perform k service performed k service drained oil removed the $T$ housing cleaned out old oil front filter housing installed new oil filter and seal in the filter housing installed the oil filter housing and torque let oil drain thoroughly installed new drain plug with new seal torque checked under body for damage or leaks checked tire pressures checked tire wear checked brake wear checked and topped off all fluids reset the service reminder road tested vehicle checked and topped off oil after road test verified repairs|oil filter|,1
48013,1,customer states to perform k service performed k service drained oil removed the oil filter housing cleaned out old oil front filter housing installed new $T$ and seal in the filter housing installed the oil filter housing and torque let oil drain thoroughly installed new drain plug with new seal torque checked under body for damage or leaks checked tire pressures checked tire wear checked brake wear checked and topped off all fluids reset the service reminder road tested vehicle checked and topped off oil after road test verified repairs|oil filter|,1
48014,1,customer states to perform k service performed k service drained oil removed the oil filter housing cleaned out old oil front filter housing installed new oil filter and seal in the filter housing installed the $T$ housing and torque let oil drain thoroughly installed new drain plug with new seal torque checked under body for damage or leaks checked tire pressures checked tire wear checked brake wear checked and topped off all fluids reset the service reminder road tested vehicle checked and topped off oil after road test verified repairs|oil filter|,1
48015,1,lifted vehicle and drained transmission oil replaced transmission $T$ performed transmission oil fill procedure cleaned off areas that had oil spill|oil filter|,1
48016,1,client request k service drained and refilled $T$ with mobil  esp formula w full synthetic oil and replaced filter replace pollen filter clean out air intakes and water drains inspect possible fault codes in control units none at this time resecured underbody panels adjust fluid levels to factory levels adjust tire air pressures to factory settings perform visual inspection of front and rear suspension components all okay front brake pads at mm remaining rear brake pads at mm remaining front left tire has mm of tread remaining front right tire has mm of tread remaining rear left tire has mm of tread remaining rear right tire has mm of tread remaining perform inspection of engine compartment area including belts hose seals and gaskets no leaks at this time function check interior cabin lights exterior lighting all functioning as designed reset service indicator road test psmp date tu|engine oil|,1
48017,NA,client request k service drained and refilled engine oil with mobil  esp formula w full synthetic oil and replaced filter replace pollen filter clean out air intakes and water drains inspect possible fault codes in control units none at this time resecured underbody panels adjust fluid levels to factory levels adjust tire air pressures to factory settings perform visual inspection of front and rear suspension components all okay front brake pads at mm remaining rear brake pads at mm remaining front left tire has mm of tread remaining front right tire has mm of tread remaining rear left tire has mm of tread remaining rear right tire has mm of tread remaining perform inspection of engine compartment area including belts hose seals and gaskets no leaks at this time function check interior cabin lights exterior lighting all functioning as designed reset service indicator road test $T$ date tu|psmp|,1
52213,1,performed  $T$ and reset maintenance interval indicator service includes engine oil and filter change spark plug replacement transmission fluid replacement engine oil and fuel additives cabin filter windshield wipers and washer fluid concentrate also lubricated all door seals latches and hinges cleaned debris from radiator air dam and rear spoiler housing cleaned and lubricated sunroof seals topped off all fluids performed inspection interrogated and cleared fault memory corrected tire pressures and completed road test|mile service|,1
48018,1,drain and refill $T$ replace engine oil filter tire rotate replace engine air filter element replace cabin air filter install windshield washer solvent install advanced engine treatment perform ac odor treatment service perform the battery cleaning service and install pads fuel injection service perform fuel induction service inspections brake lining lf  rf lr rr  tire condition lf  rf  lr  rr  tire pressure lf rf lr  rr check battery and report condition pass x fail  inspect accessory drive belts inspect battery state of health passx fail inspect brake fluid level inspect brake system lines hoses and parking brake inspect clutch operation if equipped inspect constant velocity drive axle boots if equipped inspect coolant recovery reservoir level inspect cooling system mixtureleaks inspect differential fluid level if applicable inspect drive shaft transmission ujoint and shift linkage if equipped and lubricate as needed inspect engine air filter inspect engine cooling system radiator hoses and clamps inspect engine oil level inspect exhaust system for leaks damage loose parts inspect hvac system and hoseslines for leaks and damage inspect operation of interior lights  exterior lights inspect power steering fluid level inspect shocksstruts inspect suspension components for leaks andor damage inspect transfer case fluid level if applicable inspect transmission fluid if equipped with dip stick inspect windshield for cracks chips and pitting inspect windshield washer solvent inspect windshield washer spray pattern inspect windshield wiper blades operation of horn|engine oil|,1
48295,1,$T$ service complete drained engine oil and removed oil filter installed new oil filter and drain plug gasket filled engine oil to minimum and test drove vehicle topped off oil level using piwis iii tester reset service interval no other concerns found at this time|oil change|,1
48019,1,drain and refill engine oil replace $T$ filter tire rotate replace engine air filter element replace cabin air filter install windshield washer solvent install advanced engine treatment perform ac odor treatment service perform the battery cleaning service and install pads fuel injection service perform fuel induction service inspections brake lining lf  rf lr rr  tire condition lf  rf  lr  rr  tire pressure lf rf lr  rr check battery and report condition pass x fail  inspect accessory drive belts inspect battery state of health passx fail inspect brake fluid level inspect brake system lines hoses and parking brake inspect clutch operation if equipped inspect constant velocity drive axle boots if equipped inspect coolant recovery reservoir level inspect cooling system mixtureleaks inspect differential fluid level if applicable inspect drive shaft transmission ujoint and shift linkage if equipped and lubricate as needed inspect engine air filter inspect engine cooling system radiator hoses and clamps inspect engine oil level inspect exhaust system for leaks damage loose parts inspect hvac system and hoseslines for leaks and damage inspect operation of interior lights  exterior lights inspect power steering fluid level inspect shocksstruts inspect suspension components for leaks andor damage inspect transfer case fluid level if applicable inspect transmission fluid if equipped with dip stick inspect windshield for cracks chips and pitting inspect windshield washer solvent inspect windshield washer spray pattern inspect windshield wiper blades operation of horn|engine oil|,1
48020,NA,drain and refill engine oil replace engine oil filter tire rotate replace engine air filter element replace cabin air filter install windshield washer solvent install advanced engine treatment perform ac odor treatment service perform the battery cleaning service and install pads fuel injection service perform fuel induction service inspections brake lining lf  rf lr rr  tire condition lf  rf  lr  rr  tire pressure lf rf lr  rr check battery and report condition pass x fail  inspect accessory drive belts inspect battery state of health passx fail inspect brake fluid level inspect brake system lines hoses and parking brake inspect clutch operation if equipped inspect constant velocity drive axle boots if equipped inspect coolant recovery reservoir level inspect cooling system mixtureleaks inspect differential fluid level if applicable inspect drive shaft transmission ujoint and shift linkage if equipped and lubricate as needed inspect engine air filter inspect engine cooling system radiator hoses and clamps inspect $T$ level inspect exhaust system for leaks damage loose parts inspect hvac system and hoseslines for leaks and damage inspect operation of interior lights  exterior lights inspect power steering fluid level inspect shocksstruts inspect suspension components for leaks andor damage inspect transfer case fluid level if applicable inspect transmission fluid if equipped with dip stick inspect windshield for cracks chips and pitting inspect windshield washer solvent inspect windshield washer spray pattern inspect windshield wiper blades operation of horn|engine oil|,1
48021,-1,supply estimate would need to do $T$ to get to right levelcustomer declined at this time|oil service|,1
48022,0,customer states to perform vi performed vi the front tires are at   and the rear tires are at   the front brakes are at mm mm and the rear brakes are at mm mm to the wear sensors found the right front side marker light is inop and the rear wiper blade is streaking recommend $T$ and brake flush due to no service history topped off fluids and set tire pressures|major service|,1
48023,1,battery and $T$ only per brandonneeds a lot of work no repair per brandon|oil change|,1
48024,0,faulty intake and exhaust actuator solenoid valves  both solenoid valves had a little bit of sludge build up recommended both actuator solenoid valves which were replaced also recommended engine flush and $T$ to get rid of any sludge build up that is currently present and prevent any similar symptoms in the future but services were declined recommended efi due to carbon build up in the throttle body service was declined cabin and engine filter are dirty recommended to change customer declined|oil change|,1
48025,1,annual service v cayenne $T$ wfilter cabin air filter engine air filter inspections checklist|oil change|,1
48026,1,performed $T$ and filter change topped off|engine oil|,1
48027,1,performed yearly miant $T$ service used customer supplied oil road tested reset service light with piwis tester note front brake pads worn recommend replacing|oil change|,1
48028,-1,as per ro  found active faults for misfires in all cylinders also found no service history rec performing a $T$ client declined all repairs at this time|major service|,1
48029,1,forty thousand $T$ complete drained engine oil and removed oil filter installed new oil filter and drain plug with gasket filled engine oil to minimum and test drove vehicle topped off oil level using piwis iii tester replace pollen filter replace spark plugs complete check sheet read out fault memories lubricate door latches and rubber seals clean out body drains and radiator ducts complete visual and functional checks reset service interval reminder|mile service|,1
48030,1,forty thousand mile service complete drained $T$ and removed oil filter installed new oil filter and drain plug with gasket filled engine oil to minimum and test drove vehicle topped off oil level using piwis iii tester replace pollen filter replace spark plugs complete check sheet read out fault memories lubricate door latches and rubber seals clean out body drains and radiator ducts complete visual and functional checks reset service interval reminder|engine oil|,1
48031,1,forty thousand mile service complete drained engine oil and removed $T$ installed new oil filter and drain plug with gasket filled engine oil to minimum and test drove vehicle topped off oil level using piwis iii tester replace pollen filter replace spark plugs complete check sheet read out fault memories lubricate door latches and rubber seals clean out body drains and radiator ducts complete visual and functional checks reset service interval reminder|oil filter|,1
48032,1,forty thousand mile service complete drained engine oil and removed oil filter installed new $T$ and drain plug with gasket filled engine oil to minimum and test drove vehicle topped off oil level using piwis iii tester replace pollen filter replace spark plugs complete check sheet read out fault memories lubricate door latches and rubber seals clean out body drains and radiator ducts complete visual and functional checks reset service interval reminder|oil filter|,1
48033,NA,forty thousand mile service complete drained engine oil and removed oil filter installed new oil filter and drain plug with gasket filled $T$ to minimum and test drove vehicle topped off oil level using piwis iii tester replace pollen filter replace spark plugs complete check sheet read out fault memories lubricate door latches and rubber seals clean out body drains and radiator ducts complete visual and functional checks reset service interval reminder|engine oil|,1
48034,1,annual service performed synthetic $T$ changedrain plug cleared water drains cowls and radiator of all debris topped off vital fluids adjusted tire pressures and performed complete safety check and road tested read out of fault memoryreset of service interval indicator noted front tires dry rot all tires mm recommend replace all tires and perform alignment major service due  miles|oil and filter|,1
48035,0,annual service performed synthetic oil and filter changedrain plug cleared water drains cowls and radiator of all debris topped off vital fluids adjusted tire pressures and performed complete safety check and road tested read out of fault memoryreset of service interval indicator noted front tires dry rot all tires mm recommend replace all tires and perform alignment $T$ due  miles|major service|,1
48036,0,performed multipoint inspection recommend $T$ brake fluid flush  wheel alignment customer declined|major service|,1
48037,0,technician inspected for burning smell of oil and found ok at this time technician noticed oil level low and approximately  miles for last service technician recommends $T$ change and have customer monitor|oil and filter|,1
48038,0,recommend k $T$ brake flush  wheel alignment|mile service|,1
48039,1,cp tu tech  performed $T$ service maintenance topped off adblue|oil and filter|,1
48040,0,front brakes are at mm and rear brakes are at mm and will need to be replaced soon front t ires are at mm and rear tires are at mm and all tires are  years old and are due to be rep laced expired $T$ is past due|major service|,1
48041,0,perform  point multi point inspection note recommend $T$ change a new engine air filter and a new cabin air filter tires pass state inspection but tread depth is getting low one tire at|oil and filter|,1
48042,0,recommended engine flush and $T$ the oil level is  quart low sludge on the dip stick and the oil cap as well air and cabin filter front pads and resurfaced rotors passenger front tire wheel alignment customer declined any service at this time|oil change|,1
48043,1,performed k intermediate maintenance performed $T$ service with mobil  synthetic oil replaced cabin air filter replaced key battery and performed intermediate maintenance inspection installed three missing engine bay trim clips suggest replacing rear wiper blade due to streaking|oil and filter|,1
48044,1,performed  $T$ a rotated tires  replaced wiper blades|mile service|,1
48045,-1,per repair order performed vehicle inspection vehicle needs  tires  wheels alignment  $T$  year brake fluid service due customer declined repairs at time|year service|,1
48046,0,recommend rotation  cabin filter  $T$  alignment|lof|,1
48047,-1,nc customer declined $T$ and brake flush see alison|major service|,1
48048,NA,qts oil $T$|oil filter|,1
48049,0,service   miles did not see performed in history $T$ is due right now body drains are still in the vehicle|oil change|,1
48050,0,customer states to perform vi performed vi the front tires are at mm mm and the rear tires are at mm mm the front brakes are at mm mm and the rear brakes are at mm mm to the wear sensors found the wiper blades are streaking recommend $T$ and brake flush do by time and no history of service performed topped off fluids and set tire pressures|major service|,1
48051,1,performed $T$ k int service brake flush and pollen filter|psmp|,1
48052,-1,declined complete $T$ with no oil service|major service|,1
48053,NA,declined complete major service with no $T$|oil service|,1
48054,NA,found $T$  quart low recengine oil and filter change also cvt fluid flush and replacement|engine oil|,1
48055,NA,found engine oil  quart low recengine $T$ change also cvt fluid flush and replacement|oil and filter|,1
48056,1,cleaned cowl and convertible top drains performed $T$ change set tire pressures and topped off fluids performed multi point inspection found all rear cv boots leaking grease recommend ri both axles and replacing bootsclamps and grease|oil and filter|,1
48057,NA,car is done called cust car ready for pick up  pm decline yearly and brkfluhs at this time if client come back within  months or  miles exclude $T$ cost for service will be|lof|,1
48058,NA,$T$ due performed major service per porsche maintenance schedule changed engine oil and filter changed transmission oil and filter replaced pollen filter installed oil additives lubed seals and latches cleared drains topped up fluids set tire pressures reset maintenance reminders and set oil levelpdk oil level via tester measurements and recommendations in mpi estimate provided for spark plugs in additional work request|major service|,1
48059,1,major service due performed $T$ per porsche maintenance schedule changed engine oil and filter changed transmission oil and filter replaced pollen filter installed oil additives lubed seals and latches cleared drains topped up fluids set tire pressures reset maintenance reminders and set oil levelpdk oil level via tester measurements and recommendations in mpi estimate provided for spark plugs in additional work request|major service|,1
48060,1,major service due performed major service per porsche maintenance schedule changed $T$ and filter changed transmission oil and filter replaced pollen filter installed oil additives lubed seals and latches cleared drains topped up fluids set tire pressures reset maintenance reminders and set oil levelpdk oil level via tester measurements and recommendations in mpi estimate provided for spark plugs in additional work request|engine oil|,1
48061,1,major service due performed major service per porsche maintenance schedule changed engine oil and filter changed transmission $T$ replaced pollen filter installed oil additives lubed seals and latches cleared drains topped up fluids set tire pressures reset maintenance reminders and set oil levelpdk oil level via tester measurements and recommendations in mpi estimate provided for spark plugs in additional work request|oil and filter|,1
48062,1,perform annual service change $T$ and|engine oil|,1
48063,1,labor performed $T$ change|oil and filter|,1
48248,1,annual service performed synthetic $T$ changedrain plug cleared water drains cowls and radiator of all debris topped off vital fluids adjusted tire pressures and performed complete safety check and road tested read out of fault memoryreset of service interval indicator all four tires are recommended for replacement and an alignment is needed|oil and filter|,1
48064,1,performed b service service includes submenu items per checklist  elk grove acura  value service b replace $T$ and filter install windshield wiper solvent b inspect front and rear brakes b check parking brake adjustment b visually inspect tie rod ends steering gear box and boots b visually inspect suspension components b visually inspect driveshaft boots b visually inspect brake hoses and line including abs b visually inspect all fluid levels and condition of fluids top off as needed b visually inspect exhaust system b visually inspect fuel lines and connections  rotate tires check tire pressure and condition inspect drive belt check vin  for open recalls or campaigns clean battery cable ends and terminals and install anticorrosion pads perform multipoint inspection install premium fuel system conditioners deposit control and ethanol defense kit install premium universal coolant conditioner service includes day complimentary roadside care with tire hazard coverage activation required|engine oil|,1
48065,1,labor  performed $T$ change|oil and filter|,1
48066,1,performed $T$ change replaced pollen filter obd scan reset service indicator topped off fluids lubricated seals and hinges cleared ductsdrain tubes road test okay front tires  rear tires  front brakes mm rear brakes new recommend rear tires  recommend wiper blades  customer declined at this time|oil and filter|,1
48067,1,performed yearlyk $T$ on vehicle reset maintenance lights could not find vehicles maintenance booklet to stamp|oil change|,1
48068,-1,declined $T$  trans fluid  eng  cabin air filters|oil change|,1
48069,0,advised client $T$ is due|intermediate service|,1
48070,-1,declined replace $T$ pressure sensor|engine oil|,1
48071,0,client states perform pmi inspection performed pmi inspection as requested front left tire  all other tires at  front brakes at mm rear brakes at mm recommending front brake padsrotors and sensor due to wear along with $T$ due spark plugs due engine air filter due serpentine belt due brake fluid flush due|major service|,1
48072,1,performed  $T$ performed  year service|year service|,1
48073,1,performed  year service performed  $T$|year service|,1
48074,1,change $T$ and filter|engine oil|,1
48075,1,service   year wipers streaking no history of spark plug replacement recommend performing  $T$ without oil change parts please add spark plugs and removed oil service|year service|,1
48076,NA,service   year wipers streaking no history of spark plug replacement recommend performing  year service without $T$ parts please add spark plugs and removed oil service|oil change|,1
48077,NA,service   year wipers streaking no history of spark plug replacement recommend performing  year service without oil change parts please add spark plugs and removed $T$|oil service|,1
48078,NA,$T$   hrs perform oil and filter change set oil level and reset service light test drove vehicle  miles vehicle works as designed at this time|oil change|,1
48079,1,oil change   hrs perform $T$ change set oil level and reset service light test drove vehicle  miles vehicle works as designed at this time|oil and filter|,1
48080,0,vehicle is due for $T$  spark plugs  drive belt  brake fluid service  replace water pump|major service|,1
48081,1,vehicle due for service performed $T$ on vehicle excluding oil change customer declined fuel filter service at this time reset service interval display|intermediate service|,1
48082,NA,vehicle due for service performed intermediate service on vehicle excluding $T$ customer declined fuel filter service at this time reset service interval display|oil change|,1
48083,1,as per service  drained and refilled $T$ with castrol edge professional ll sae w full synthetic motor oil and replaced filter front brake pads have  mm remaining rear brake pads have  mm remaining left front tire has  mm of thread remaining right front tire has  mm of tread remaining left rear tire has  mm of tread remaining right rear tire has  mm of tread remaining adjusted fluid levels reset service indicator road test ok|engine oil|,1
48084,1,performed k service w $T$ replace spark plugs set tire pressures topped up fluids scanned for faults checked suspension tires brakes reset service indicator cleaned water drains and test drove needs tires|oil change|,1
48085,1,technician performed $T$ and filter replacement technician reccomends lf and rf tire because they are at the wear indicator all good at this time|oil change|,1
48086,1,performed k service changed $T$ checked and topped off fluids set tire pressures and reset maint light spark plugs are recommended on k service customer declined replacing spark plugs|oil and filter|,1
48087,1,$T$   year maintenance w brake fluid renewal  includes oil and filter change topped off fluids adjust tire pressure pollen filter change brake flush cleaned drains of debris checked all interior and exterior functions reset service reminder|mile|,1
48088,1,mile   year maintenance w brake fluid renewal  includes $T$ change topped off fluids adjust tire pressure pollen filter change brake flush cleaned drains of debris checked all interior and exterior functions reset service reminder|oil and filter|,1
48089,1,completed service changed $T$ reset service reminder topped off fluids scanned obd system cleared drains and lube seals tested battery performed multi point inspection front and rear brake wear at mm front tires are getting low at nds rear tires at nds replaced dust and pollen filter replaced air intake pre filter replaced engine air filter replaced engine spark plugs recommend front tires due to low tread customer declined tires  found rodent nest in front trunk by the battery area vehicle has faults for surging recommend cleaning rodent debris and checked electrical system for rodent damage tech finds faults in system for inner door latch malfunction found windows are not coming down properly when door is opened recommend further inspection require both door panels be removed|oil and filter|,1
48090,1,$T$ completed lube oil and filter change as requested|lof|,1
48091,1,lof completed $T$ and filter change as requested|lube oil|,1
48292,-1,performed multi point inspection customer declined $T$ tire rotation air filters wheel alignment|lof|,1
48293,NA,wait web appointment created   pm taken by customer states i have already p urchased the $T$ package|oil change|,1
48294,NA,inspected for metal in the oil and found considerable amount of metal in the $T$|oil and filter|,1
48092,1,performed  k maintenance as per manufacturer service checklist changed $T$ set oil level added qts topped off fluids performed porsche premium inspection visual inspection shows some damage to the front wheel arch shields and the lower belly pan recommend replacing test drove vehicle the vehicle is ok at this time performed porsche premium multi point inspection found front and rear tires at  found front brake pads to be at mm and rear brake pads to be at mm  found under body panels damaged by impact recommend replacing underbody panels and front wheel arch covers   parts not in stock out of germany customer declined at this time|oil and filter|,1
48093,1,performed $T$ k service  year oil and filter change using synthetic oil topped up all vital fluids clear water drainscowls were applicable set all tire pressures read out and cleared all fault codes reset maintenance interval road tested vehicle performed k mile spark plug change note front tires are beginning to show heavy weardelamination of tread rear tires are beginning to rack recommend replace all  tires and perform alignment estimate provided|psmp|,1
48094,1,performed psmp k service  year $T$ change using synthetic oil topped up all vital fluids clear water drainscowls were applicable set all tire pressures read out and cleared all fault codes reset maintenance interval road tested vehicle performed k mile spark plug change note front tires are beginning to show heavy weardelamination of tread rear tires are beginning to rack recommend replace all  tires and perform alignment estimate provided|oil and filter|,1
48095,NA,performed psmp k service  year oil and filter change using synthetic oil topped up all vital fluids clear water drainscowls were applicable set all tire pressures read out and cleared all fault codes reset maintenance interval road tested vehicle performed k $T$ spark plug change note front tires are beginning to show heavy weardelamination of tread rear tires are beginning to rack recommend replace all  tires and perform alignment estimate provided|mile|,1
48096,1,k service  performed k service as per workshop manual drained old oil and refilled with new oil replaced old $T$ scanned vehicle to verify proper oil level topped off and checked all fluids set tire pressures stamped maintenance book and reset service light replaced pollen filter both rear tires worn down to mmwear limit prepared quote for new tires customer delayed service a this time|oil filter|,1
48097,1,completed service changed $T$ replaced air filter replaced pollen filter replaced air intake pre filter replaced spark plugs scanned obd system topped off fluids cleared drains and lube seals front brakes at mm rear brakes at mm front tires at nds rear tires at nds may need front brakes and front tires before next service road test ok|oil and filter|,1
48098,1,completed $T$ changed oil and filter reset service reminder topped off fluids scanned obd system front and rear brakes at mm rear brakes mm front tires at nds rear tires at nds recommend rear tires be replaced|minor service|,1
48099,1,completed minor service changed $T$ reset service reminder topped off fluids scanned obd system front and rear brakes at mm rear brakes mm front tires at nds rear tires at nds recommend rear tires be replaced|oil and filter|,1
48100,1,completed $T$ recommend trans fluid brake fluid rear diff fluid and coolant|lof|,1
48101,NA,road test vehicle set snapshot for stalling condition could not get vehicle to stall found there is a major shudder coming from the transmission at  mph transmission is not shifting properly upshifts and downshifts faulty transmission check for dtcs no dtcs present recommend replace automatic transmission and related parts before further testing note checked battery failed load test faulty battery also checked charging voltage v good specification v or more checked map sensor value v good specification v or less also during road test there is a vibration when accelerating worn front inner constant velocity joints faulty front axles check $T$ level low one quart maintenance light is flashing oil change is recommended soon during inspection found the following also front and side engine mounts broken both front swaybar endlinks boots are leaking grease power steering pump is leaking rear shocks are leaking customer declined any further repairs at this time|engine oil|,1
48102,0,road test vehicle set snapshot for stalling condition could not get vehicle to stall found there is a major shudder coming from the transmission at  mph transmission is not shifting properly upshifts and downshifts faulty transmission check for dtcs no dtcs present recommend replace automatic transmission and related parts before further testing note checked battery failed load test faulty battery also checked charging voltage v good specification v or more checked map sensor value v good specification v or less also during road test there is a vibration when accelerating worn front inner constant velocity joints faulty front axles check engine oil level low one quart maintenance light is flashing $T$ is recommended soon during inspection found the following also front and side engine mounts broken both front swaybar endlinks boots are leaking grease power steering pump is leaking rear shocks are leaking customer declined any further repairs at this time|oil change|,1
48103,NA,xtime web appt created  pm ta ken by vehicle is complete contacted gb enga via kaarma textfront tires mm  mm  brakes mm rear tires mm  mm  brakes mmrecommends for this visit tires  buy  get  free promo until  alignment  pads rotors and sensorsall around   $T$ lift pad missing   window switch  left rear door acuato r   declinedat this timevehicle is read y for pick up|major service|,1
48104,1,completed k $T$|mile service|,1
48105,1,performed $T$ with new filter used  quarts of w conv|oil change|,1
48106,1,completed the $T$ changed engine oil and filter replaced the cabin air filter topped off fluid levels performed porsche multi point inspection read out fault memory reset service interval next service due in  miles or one year front brakes mm rear brakes mm front tires new inch rear tires new inch front tires psi rear tires psi|intermediate service|,1
48107,1,completed the intermediate service changed $T$ and filter replaced the cabin air filter topped off fluid levels performed porsche multi point inspection read out fault memory reset service interval next service due in  miles or one year front brakes mm rear brakes mm front tires new inch rear tires new inch front tires psi rear tires psi|engine oil|,1
48108,1,performed spark plug service per $T$|psmp|,1
48172,1,drained and refilled $T$ with mobil  w full synthetic oil and replaced filter front brake pads have mm remaining rear brake pads have mm remaining left front tire has mm of thread remaining right front tire has mm of tread remaining left rear tire has mm of tread remaining right rear tire has mm of tread remaining adjusted fluid levels reset service indicator road test ok intermediate service due at this time customer declined recommended service|engine oil|,1
48109,1,drained and refilled $T$ with mobil  full synthetic oil and replaced oil filter with oem part adjusted all fluid levels applied fuel system cleaning agent replaced pollen filter cleaned out air intakes and water drains checked for possible faults in control units performed visual inspection of front and rear suspension inspected engine compartment including belts hoses seals and gaskets checked function of interior and exterior lights performed multipoint visual inspection reset service indicator and performed minor road test front brake pads have mm remaining rear brake pads have mm remaining front rotor measure at mm min spec is mm rear rotors measure at mm min spec is mmboth have lips growing recommend front and rear brake pads and rotors  front tires have mm remaining rear tires have mm remaining recommend replacing  tires recommend alignment tu|engine oil|,1
48110,1,drained and refilled engine oil with mobil  full synthetic oil and replaced $T$ with oem part adjusted all fluid levels applied fuel system cleaning agent replaced pollen filter cleaned out air intakes and water drains checked for possible faults in control units performed visual inspection of front and rear suspension inspected engine compartment including belts hoses seals and gaskets checked function of interior and exterior lights performed multipoint visual inspection reset service indicator and performed minor road test front brake pads have mm remaining rear brake pads have mm remaining front rotor measure at mm min spec is mm rear rotors measure at mm min spec is mmboth have lips growing recommend front and rear brake pads and rotors  front tires have mm remaining rear tires have mm remaining recommend replacing  tires recommend alignment tu|oil filter|,1
48111,NA,faulty camshaft solenoid  brought vehicle into shop and found check engine light to be on pulled vehicle fault codes and found fault pc camshaft adjustment intake bank  slow performed a visual inspection but found nothing to be wrong inspected wiring and all wiring was ok followed diagnostic information $T$ was ok and wiring was ok as per diag information the adjustment solenoid itself had to be at fault removed and replaced adjustment solenoid and cleared fault performed short test and fault did not re appear performed test drive vehicle drove as designed and no check engine light came on|engine oil|,1
48112,1,client request yearly service drained and refilled $T$ with mobil  w full synthetic oil and replaced filter replace pollen filter clean out air intakes and water drains inspect possible fault codes in control units none at this time resecured underbody panels adjust fluid levels to factory levels adjust tire air pressures to factory settings perform visual inspection of front and rear suspension components all okay front brake pads at mm remaining rear brake pads at mm remaining front left tire has mm of tread remaining front right tire has mm of tread remaining rear left tire has mm of tread remaining rear right tire has mm of tread remaining perform inspection of engine compartment area including belts hose seals and gaskets no leaks at this time function check interior cabin lights exterior lighting all functioning as designed reset service indicator road test notes recommend replacing all four tires front left tire has thread damage right rear has nail puncture opposite tires will not be within  four wheel alignment due to multiple tire replacement performed k psmp service including brake fluid flush tu|engine oil|,1
48113,1,client request yearly service drained and refilled engine oil with mobil  w full synthetic oil and replaced filter replace pollen filter clean out air intakes and water drains inspect possible fault codes in control units none at this time resecured underbody panels adjust fluid levels to factory levels adjust tire air pressures to factory settings perform visual inspection of front and rear suspension components all okay front brake pads at mm remaining rear brake pads at mm remaining front left tire has mm of tread remaining front right tire has mm of tread remaining rear left tire has mm of tread remaining rear right tire has mm of tread remaining perform inspection of engine compartment area including belts hose seals and gaskets no leaks at this time function check interior cabin lights exterior lighting all functioning as designed reset service indicator road test notes recommend replacing all four tires front left tire has thread damage right rear has nail puncture opposite tires will not be within  four wheel alignment due to multiple tire replacement performed k $T$ service including brake fluid flush tu|psmp|,1
48114,0,needs $T$  horns  spark plugs  brake fluid flush  serpentine belt  license plate light lens|major service|,1
48115,1,performed $T$ reset service interval light filled with customer requested w mobil|oil service|,1
48116,-1,declined perform pdk $T$ change|oil and filter|,1
48117,1,service due  replaced $T$ and filter  filter assyengine oil    gasketengine oil plug    w full synthetic oil  shop  preformed insp  preformed free pt insp|engine oil|,1
48118,1,$T$ with brake flush changed engine oil and oil filter performed brake flush found rf caliper bleeder screws to be seized rf caliper not flushed replaced cabin air filter checked steeringsuspension checked underbody reset service reminder performed full module scan checked hvac operation checked lighting operation checked body and sunroof drains for debris|intermediate service|,1
48119,1,intermediate service with brake flush changed $T$ and oil filter performed brake flush found rf caliper bleeder screws to be seized rf caliper not flushed replaced cabin air filter checked steeringsuspension checked underbody reset service reminder performed full module scan checked hvac operation checked lighting operation checked body and sunroof drains for debris|engine oil|,1
48120,1,intermediate service with brake flush changed engine oil and $T$ performed brake flush found rf caliper bleeder screws to be seized rf caliper not flushed replaced cabin air filter checked steeringsuspension checked underbody reset service reminder performed full module scan checked hvac operation checked lighting operation checked body and sunroof drains for debris|oil filter|,1
48121,1,$T$ performed performed oil change and filter service top fluids reset oil change reminder draining cleaning performed|oil service|,1
48122,1,oil service performed performed $T$ and filter service top fluids reset oil change reminder draining cleaning performed|oil change|,1
48123,1,oil service performed performed oil change and filter service top fluids reset $T$ reminder draining cleaning performed|oil change|,1
48143,1,$T$ topped off all fluids drained and filled oil changed oil filter reset all service indicators replaced spark plugs replaced particulate filter connected tester and checked for faults lifted vehicle and inspected underbody suspension drivetrain components brakes and tires modified water drains inspected exterior and interior of vehicle cleaned all door weather seals and lubricated door and lid hinges lubricated sunroof guide rails test drove vehicle submitted any repairs needed at this time|mile service|,1
